customer_id,store,name,age,segment,visits_per_month,avg_basket_usd,monthly_spend_usd,grocery_pct,electronics_pct,apparel_pct,home_pct,private_label_pct,online_orders_pct,coupon_usage_pct,loyalty_score,income_usd,income_tier
863,walmart,Sandra Nelson,44,Senior,6,73,438,58,9,12,21,41,28,31,49,58100,Median
864,walmart,Lisa Miller,48,Single,5,132,660,44,13,20,23,42,25,38,64,58200,Median
865,walmart,Carol White,29,Senior,14,75,1050,55,13,20,12,58,22,39,29,40900,Median
866,walmart,Matthew Lewis,64,Single,10,107,1070,49,7,13,31,48,18,49,27,61500,Median
867,walmart,Donald Martinez,43,Single,12,96,1152,52,6,15,27,46,18,36,21,30200,Median
868,walmart,David Gomez,27,Student,14,115,1610,46,5,15,34,38,27,44,64,61000,Median
869,walmart,Ashley White,63,Student,11,123,1353,55,14,10,21,40,38,33,67,74200,Median
870,walmart,Ronald Anderson,23,Family,8,102,816,47,13,13,27,40,14,42,47,44600,Median
871,walmart,Lisa Carter,26,Family,5,127,635,52,9,14,25,44,20,48,63,53100,Median
872,walmart,Justin Walker,56,Student,5,101,505,55,6,18,21,49,31,31,39,62400,Median
873,walmart,Joseph Harris,38,Family,14,108,1512,40,7,13,40,44,28,53,28,35200,Median
874,walmart,Robert Martinez,67,Family,12,127,1524,53,9,16,22,42,21,36,32,52900,Median
875,walmart,Amanda Wilson,23,Family,8,144,1152,49,13,12,26,49,25,37,52,56100,Median
876,walmart,Sarah King,40,Family,11,71,781,43,14,15,28,39,10,40,40,37300,Median
877,walmart,Rachel Ramirez,44,Student,7,128,896,48,11,13,28,48,31,44,44,75000,Median
878,walmart,Maria Gomez,26,Family,10,76,760,42,7,15,36,47,13,34,44,63400,Median
879,walmart,Richard Brown,69,Student,8,98,784,39,12,19,30,42,19,46,63,74900,Median
880,walmart,Kevin Hill,37,Senior,8,78,624,53,13,16,18,40,29,40,22,58300,Median
881,walmart,Michael White,34,Single,6,119,714,41,8,10,41,41,25,44,24,34600,Median
882,walmart,Thomas Roberts,29,Family,12,57,684,42,11,11,36,47,22,46,55,39800,Median
883,walmart,Rachel Scott,34,Senior,14,150,2100,50,10,8,32,47,28,39,29,68900,Median
884,walmart,Dylan Smith,41,Single,9,169,1521,43,8,15,34,39,25,45,69,77600,Median
885,walmart,Dorothy Thomas,54,Single,12,116,1392,42,13,16,29,36,38,36,55,74700,Median
886,walmart,Daniel Thomas,35,Family,9,112,1008,44,11,9,36,40,28,41,28,68100,Median
887,walmart,Michelle King,32,Senior,14,133,1862,45,11,14,30,44,23,43,31,69300,Median
888,walmart,Patricia Robinson,41,Single,10,120,1200,55,8,12,25,47,28,30,61,48500,Median
889,walmart,Jeffrey White,30,Single,12,138,1656,38,13,11,38,47,18,38,35,62300,Median
890,walmart,Barbara Rivera,34,Student,8,117,936,47,8,9,36,38,29,50,47,58000,Median
891,walmart,George Davis,67,Senior,12,80,960,58,11,9,22,36,20,41,41,64400,Median
892,walmart,Donna White,69,Senior,6,76,456,54,10,10,26,39,16,36,24,36700,Median
893,walmart,Jason Young,64,Student,9,110,990,54,13,10,23,49,33,45,54,57300,Median
894,walmart,Nicholas Walker,51,Family,8,88,704,45,12,16,27,41,26,31,25,39200,Median
895,walmart,Dylan Perez,25,Senior,13,58,754,58,9,15,18,50,40,46,36,70300,Median
896,walmart,Anthony Jones,26,Student,6,103,618,57,14,14,15,53,30,32,59,46700,Median
897,walmart,Amanda Johnson,51,Senior,12,163,1956,58,7,12,23,38,28,38,59,70900,Median
898,walmart,Brandon Hall,22,Senior,14,141,1974,38,7,13,42,40,16,44,35,58700,Median
899,walmart,Barbara Martinez,58,Family,10,161,1610,52,11,10,27,37,19,32,46,68500,Median
900,walmart,Rebecca Johnson,26,Student,10,132,1320,57,12,10,21,39,33,36,59,47400,Median
901,walmart,Mark Ramirez,50,Family,6,160,960,46,10,17,27,45,22,38,40,73900,Median
902,walmart,Edward Robinson,27,Student,7,114,798,50,11,10,29,38,39,43,38,70700,Median
903,walmart,Rebecca Clark,27,Family,13,80,1040,43,6,13,38,35,27,41,55,40500,Median
904,walmart,Deborah Williams,49,Single,9,79,711,52,12,18,18,48,10,47,56,71800,Median
905,walmart,Amanda Clark,33,Family,14,51,714,48,7,14,31,36,29,34,57,72400,Median
906,walmart,Daniel Johnson,32,Student,11,67,737,57,16,17,10,52,14,51,25,50700,Median
907,walmart,Nicholas Williams,47,Senior,10,127,1270,43,9,17,31,43,29,31,56,40200,Median
908,walmart,Jessica Nguyen,60,Student,13,66,858,40,9,11,40,44,12,54,40,48900,Median
909,walmart,Rachel Wright,60,Senior,5,75,375,47,15,10,28,51,17,47,49,36700,Median
910,walmart,Donald Martin,36,Student,13,61,793,57,7,9,27,37,19,54,24,39800,Median
911,walmart,Sharon Rivera,41,Family,10,136,1360,47,11,14,28,51,18,47,36,66500,Median
912,walmart,Maria Flores,24,Family,11,120,1320,54,16,8,22,47,33,35,38,59000,Median
913,walmart,Carol Hall,44,Senior,8,115,920,54,11,13,22,39,26,42,25,54200,Median
914,walmart,William Clark,43,Student,7,84,588,54,10,15,21,44,32,36,46,76200,Median
915,walmart,Richard Scott,56,Senior,7,61,427,58,14,9,19,47,14,37,41,62100,Median
916,walmart,Michael Nguyen,54,Family,8,64,512,52,14,10,24,51,23,49,45,49900,Median
917,walmart,Eric Thomas,66,Single,13,68,884,41,12,16,31,51,16,50,53,57000,Median
918,walmart,Melissa Hernandez,47,Single,9,79,711,48,10,14,28,43,24,39,23,32400,Median
919,walmart,Daniel Hall,26,Student,5,134,670,41,10,10,39,53,37,51,38,59700,Median
920,walmart,Betty Hernandez,34,Senior,8,131,1048,39,16,11,34,54,13,48,61,49500,Median
921,walmart,Lisa Nguyen,39,Senior,10,51,510,40,8,9,43,51,20,48,32,37100,Median
922,walmart,Dylan Perez,26,Student,10,139,1390,57,5,18,20,40,26,40,27,52700,Median
923,walmart,Karen Lee,27,Family,14,152,2128,55,8,18,19,44,28,40,23,56100,Median
924,walmart,Donald Green,62,Single,13,94,1222,51,8,12,29,35,33,38,50,75200,Median
925,walmart,Joseph Flores,28,Senior,12,115,1380,55,9,14,22,51,21,42,48,63300,Median
926,walmart,Brandon Flores,70,Family,8,78,624,51,15,13,21,45,25,40,51,35900,Median
927,walmart,Brandon Martin,47,Student,11,99,1089,39,11,8,42,60,12,57,51,31900,Median
928,walmart,Mark Hill,44,Single,10,174,1740,43,10,9,38,42,41,35,59,70900,Median
929,walmart,Emily White,69,Student,11,137,1507,54,7,14,25,37,20,41,58,62400,Median
930,walmart,Justin Clark,68,Single,6,99,594,44,10,10,36,45,15,50,34,35100,Median
931,walmart,Jennifer Thomas,42,Family,5,65,325,50,15,16,19,42,35,38,40,78000,Median
932,walmart,Amanda Nelson,60,Family,11,115,1265,41,9,12,38,38,17,54,49,34500,Median
933,walmart,Donna Moore,42,Student,8,111,888,39,11,16,34,38,27,43,71,78500,Median
934,walmart,Nicholas Taylor,35,Senior,7,51,357,43,5,15,37,49,22,41,47,62400,Median
935,walmart,Paul White,62,Student,14,148,2072,58,13,16,13,53,32,36,37,59000,Median
936,walmart,Tyler Nguyen,66,Student,7,81,567,55,13,18,14,48,12,53,62,47900,Median
937,walmart,Justin Wright,60,Single,8,106,848,52,12,15,21,60,19,46,22,35200,Median
938,walmart,Carol Flores,32,Student,5,106,530,49,6,12,33,53,14,46,23,51800,Median
939,walmart,Brian Harris,68,Single,5,147,735,48,13,19,20,48,17,37,48,77400,Median
940,walmart,Lisa Jones,54,Family,11,66,726,49,12,12,27,35,27,45,36,58500,Median
941,walmart,Lisa Harris,48,Student,7,105,735,43,12,17,28,40,13,49,39,33200,Median
942,walmart,Matthew Carter,47,Family,14,104,1456,52,14,13,21,47,27,35,32,34700,Median
943,walmart,David Adams,53,Senior,6,74,444,46,7,20,27,44,21,43,46,74000,Median
944,walmart,Sharon Jones,25,Family,10,63,630,38,16,8,38,39,20,42,49,79100,Median
945,walmart,Matthew Scott,61,Family,12,65,780,42,9,18,31,57,23,46,56,39400,Median
946,walmart,Dorothy Green,50,Family,5,129,645,57,15,18,10,37,39,47,25,70700,Median
947,walmart,Thomas Rivera,28,Student,12,66,792,41,12,12,35,46,24,53,52,38400,Median
948,walmart,Joseph Torres,37,Student,10,61,610,57,10,18,15,36,11,58,39,33300,Median
949,walmart,Amanda Baker,42,Family,13,116,1508,52,11,17,20,46,18,33,56,63200,Median
950,walmart,Patricia Torres,46,Senior,6,98,588,48,9,14,29,43,22,49,33,50200,Median
951,walmart,Laura Thomas,27,Family,9,124,1116,53,11,10,26,43,11,31,59,39400,Median
952,walmart,Donald Carter,25,Single,11,152,1672,48,7,12,33,44,40,32,69,78200,Median
953,walmart,Paul Rivera,35,Single,12,66,792,51,5,19,25,40,23,57,20,33600,Median
954,walmart,Melissa Hernandez,46,Single,8,102,816,55,5,10,30,38,33,43,42,79200,Median
955,walmart,Barbara Mitchell,22,Single,11,131,1441,46,14,10,30,51,16,30,50,50500,Median
956,walmart,Ryan Perez,66,Senior,8,56,448,40,7,17,36,37,21,35,49,36400,Median
957,walmart,Robert King,58,Student,9,60,540,40,14,19,27,57,23,43,25,44300,Median
958,walmart,Barbara Rivera,36,Senior,5,115,575,42,13,18,27,41,22,42,26,35500,Median
959,walmart,Patricia Lewis,34,Student,8,140,1120,39,5,10,46,48,18,33,43,68300,Median
960,walmart,George Hill,40,Senior,13,55,715,42,7,16,35,46,28,32,30,37700,Median
961,walmart,Karen Campbell,42,Family,5,59,295,39,11,8,42,53,25,39,22,37200,Median
962,walmart,Tyler Flores,22,Family,14,54,756,46,11,18,25,56,11,46,21,30300,Median
963,walmart,Betty Allen,61,Senior,11,90,990,53,13,15,19,43,32,42,59,44100,Median
964,walmart,Brian Wilson,36,Student,7,88,616,53,16,13,18,39,15,42,42,74000,Median
965,walmart,Megan Young,67,Family,13,137,1781,58,6,16,20,39,20,50,40,53000,Median
966,walmart,Jason Allen,43,Senior,10,118,1180,41,11,11,37,49,24,52,52,53200,Median
967,walmart,Nicholas Brown,72,Student,11,99,1089,44,9,14,33,43,24,45,68,73100,Median
968,walmart,Betty Hall,57,Family,7,106,742,57,10,19,14,36,14,45,27,40900,Median
969,walmart,Robert Campbell,34,Senior,7,95,665,47,15,10,28,52,19,50,48,58800,Median
970,walmart,Kimberly Thompson,27,Family,5,51,255,55,6,18,21,40,38,34,27,69300,Median
971,walmart,Daniel Robinson,42,Family,14,136,1904,47,9,10,34,42,29,34,58,48100,Median
972,walmart,Christopher Young,61,Family,11,67,737,49,10,20,21,48,34,51,50,56600,Median
973,walmart,Megan Johnson,30,Family,11,108,1188,48,13,15,24,50,21,38,48,67800,Median
974,walmart,Ashley Baker,58,Senior,10,171,1710,58,15,9,18,37,20,36,28,77300,Median
975,walmart,Carol Torres,72,Single,6,82,492,58,10,15,17,48,32,39,31,44600,Median
976,walmart,Richard Harris,32,Family,5,118,590,52,8,20,20,42,17,53,49,54500,Median
977,walmart,Ronald Clark,61,Student,5,103,515,38,9,19,34,45,11,50,47,31600,Median
978,walmart,Richard Rivera,72,Student,11,103,1133,45,15,17,23,43,25,35,66,72700,Median
979,walmart,Jennifer Smith,29,Single,5,156,780,54,6,9,31,40,15,44,59,73100,Median
980,walmart,Patricia Carter,43,Family,14,59,826,50,16,20,14,45,20,43,50,66800,Median
981,walmart,Anthony King,69,Family,6,66,396,52,6,13,29,51,14,49,36,40000,Median
982,walmart,Ashley Martin,53,Family,14,134,1876,47,13,15,25,49,23,40,24,65400,Median
983,walmart,Amanda Adams,58,Family,8,142,1136,52,6,10,32,39,42,33,52,73900,Median
984,walmart,William Brown,40,Senior,8,95,760,54,13,14,19,48,35,36,54,55300,Median
985,walmart,Jason Mitchell,68,Family,5,115,575,54,6,17,23,49,10,47,24,54700,Median
986,walmart,Anthony Moore,26,Student,14,81,1134,55,10,17,18,43,24,45,35,63900,Median
987,walmart,Betty Wilson,66,Student,10,84,840,56,9,18,17,58,18,54,39,38500,Median
988,walmart,Betty Green,23,Senior,7,128,896,46,15,10,29,43,21,49,60,51000,Median
989,walmart,Anthony Wright,23,Family,11,90,990,43,7,14,36,39,28,53,31,40800,Median
990,walmart,Amanda Wilson,49,Student,11,164,1804,41,16,9,34,51,12,36,43,66200,Median
991,walmart,Charles Torres,53,Family,8,94,752,38,8,10,44,47,28,40,26,55900,Median
992,walmart,Edward Baker,45,Single,7,85,595,57,6,13,24,44,15,38,30,47100,Median
993,walmart,Paul Jackson,57,Senior,10,122,1220,45,7,10,38,40,29,48,31,69300,Median
994,walmart,Kevin Jones,23,Senior,10,106,1060,40,13,15,32,37,23,43,61,58200,Median
995,walmart,Christopher Lee,34,Senior,9,119,1071,45,14,14,27,40,10,39,47,49500,Median
996,walmart,Anthony Torres,42,Single,14,142,1988,42,14,10,34,53,26,37,23,54200,Median
997,walmart,Richard Clark,72,Student,11,88,968,54,5,11,30,38,11,47,52,44100,Median
998,walmart,Brandon Perez,31,Senior,12,128,1536,49,12,17,22,37,18,35,55,68800,Median
999,walmart,Deborah Lewis,42,Family,5,64,320,55,11,12,22,41,30,42,49,59300,Median
1000,walmart,William Martinez,70,Family,5,110,550,44,13,8,35,46,27,48,41,46300,Median
1001,thrift_store,Jessica Hall,28,Single,7,15,105,24,6,34,36,71,3,68,16,13600,Low
1002,thrift_store,Michael Hall,53,Student,5,53,265,26,4,53,17,67,6,70,39,34300,Low
1003,thrift_store,Amanda Wright,20,Single,7,46,322,34,12,35,19,69,8,72,31,26800,Low
1004,thrift_store,Sharon Scott,62,Family,10,39,390,19,8,37,36,74,2,72,40,33400,Low
1005,thrift_store,Steven Harris,27,Single,12,12,144,29,9,38,24,71,8,78,45,23900,Low
1006,thrift_store,Barbara Ramirez,34,Single,10,17,170,23,3,46,28,78,9,67,21,21400,Low
1007,thrift_store,Michael Hall,73,Family,7,22,154,28,10,51,11,75,18,73,30,36000,Low
1008,thrift_store,Deborah Allen,74,Single,8,22,176,18,3,51,28,80,5,79,31,29800,Low
1009,thrift_store,Linda Nelson,28,Student,11,35,385,28,10,47,15,81,3,58,14,31100,Low
1010,thrift_store,Sharon Jones,35,Family,4,29,116,24,8,36,32,63,6,59,34,40000,Low
1011,thrift_store,Linda King,19,Student,8,45,360,33,6,38,23,83,16,77,22,24600,Low
1012,thrift_store,Kimberly Jones,23,Single,7,27,189,33,9,38,20,63,9,57,39,10500,Low
1013,thrift_store,Carol Carter,19,Student,4,37,148,32,7,54,7,73,3,56,48,33700,Low
1014,thrift_store,Amanda Hill,30,Student,8,13,104,23,11,37,29,71,2,70,53,35200,Low
1015,thrift_store,Christopher White,63,Student,4,27,108,20,6,51,23,72,9,75,47,37700,Low
1016,thrift_store,Amanda Garcia,55,Student,10,28,280,35,10,35,20,78,16,73,31,24200,Low
1017,thrift_store,Christopher Adams,26,Senior,9,48,432,29,7,44,20,79,14,65,50,18900,Low
1018,thrift_store,Barbara Torres,71,Student,6,52,312,28,12,50,10,80,8,76,51,28900,Low
1019,thrift_store,Ryan Torres,34,Family,12,43,516,21,5,48,26,69,4,73,48,30100,Low
1020,thrift_store,Karen Wright,40,Student,10,38,380,35,5,47,13,66,12,78,42,17700,Low
1021,thrift_store,Lisa Hernandez,62,Single,8,26,208,25,10,44,21,64,18,55,15,42100,Low
1022,thrift_store,Sharon Hernandez,61,Single,5,16,80,26,4,54,16,74,2,68,30,39000,Low
1023,thrift_store,Laura Nguyen,55,Student,11,40,440,28,9,54,9,73,7,62,33,25000,Low
1024,thrift_store,Steven Nguyen,55,Family,13,50,650,34,9,55,5,71,17,76,18,24800,Low
1025,thrift_store,Megan Hernandez,64,Family,14,44,616,26,10,38,26,89,2,65,43,12900,Low
1026,thrift_store,Laura Nguyen,18,Senior,14,18,252,33,10,54,5,72,10,68,43,24400,Low
1027,thrift_store,Jennifer Thomas,25,Family,12,31,372,33,6,36,25,69,7,58,20,18900,Low
1028,thrift_store,Samantha Moore,18,Student,10,47,470,32,11,50,7,63,5,64,43,27000,Low
1029,thrift_store,Sharon Baker,25,Student,5,21,105,20,12,46,22,62,11,72,34,38300,Low
1030,thrift_store,Donna Martinez,48,Senior,4,22,88,27,7,33,33,69,14,66,29,13700,Low
1031,thrift_store,Nicholas Davis,23,Family,13,18,234,21,9,45,25,77,8,87,38,10800,Low
1032,thrift_store,Maria Thompson,30,Senior,6,22,132,31,7,41,21,76,2,72,24,11400,Low
1033,thrift_store,Jennifer Wilson,33,Single,11,45,495,21,7,43,29,64,8,73,36,21200,Low
1034,thrift_store,Michelle Robinson,27,Single,5,38,190,35,4,36,25,73,10,68,57,40000,Low
1035,thrift_store,Charles King,20,Family,9,52,468,18,9,53,20,69,13,74,48,36300,Low
1036,thrift_store,William Hill,50,Senior,10,49,490,31,4,46,19,67,17,64,15,43200,Low
1037,thrift_store,Deborah Thompson,67,Family,6,51,306,19,5,38,38,75,19,63,51,34700,Low
1038,thrift_store,Stephanie Nguyen,42,Student,13,44,572,34,8,47,11,75,10,57,35,27900,Low
1039,thrift_store,Anthony Sanchez,22,Senior,8,42,336,34,11,46,9,67,18,63,24,31600,Low
1040,thrift_store,Amanda Thomas,39,Student,12,38,456,23,8,47,22,67,10,79,45,16700,Low
1041,thrift_store,Stephanie Taylor,53,Student,9,22,198,26,8,35,31,76,7,61,41,34900,Low
1042,thrift_store,Ryan Smith,43,Student,11,42,462,34,7,40,19,68,3,58,29,23100,Low
1043,thrift_store,Dylan Adams,34,Family,11,29,319,35,8,38,19,77,5,57,30,16600,Low
1044,thrift_store,Kevin Martinez,42,Family,9,17,153,21,6,50,23,63,15,62,37,26700,Low
1045,thrift_store,Emily Moore,61,Family,10,24,240,33,8,32,27,68,14,61,34,42400,Low
1046,thrift_store,Laura Hernandez,66,Senior,8,57,456,24,5,33,38,74,15,59,56,31100,Low
1047,thrift_store,Sandra Taylor,28,Senior,5,40,200,28,12,51,9,65,6,65,25,31600,Low
1048,thrift_store,Justin Young,18,Single,7,39,273,25,11,52,12,73,5,80,30,19800,Low
1049,thrift_store,David Wright,42,Single,13,51,663,18,10,37,35,75,10,75,29,35900,Low
1050,thrift_store,Edward Sanchez,71,Senior,11,41,451,24,9,46,21,76,8,74,23,31500,Low
1051,thrift_store,David Ramirez,63,Student,8,48,384,24,11,54,11,79,10,74,17,19600,Low
1052,thrift_store,Rachel Anderson,42,Senior,4,32,128,30,11,34,25,68,5,65,54,22100,Low
1053,thrift_store,Daniel Garcia,55,Single,14,32,448,27,5,33,35,72,3,62,41,17700,Low
1054,thrift_store,Melissa Anderson,21,Senior,8,16,128,34,7,39,20,79,7,76,24,34300,Low
1055,thrift_store,Eric Anderson,73,Senior,5,34,170,28,10,52,10,86,11,64,31,12300,Low
1056,thrift_store,Matthew Wilson,30,Single,13,36,468,19,4,51,26,67,4,70,42,10600,Low
1057,thrift_store,Tyler Wilson,33,Senior,4,30,120,21,5,51,23,70,19,63,22,42600,Low
1058,thrift_store,William Ramirez,56,Single,9,34,306,23,5,36,36,65,5,74,43,18500,Low
1059,thrift_store,Rebecca Adams,47,Single,12,38,456,30,7,44,19,73,8,87,48,10000,Low
1060,thrift_store,Sharon Thompson,65,Senior,10,50,500,27,7,44,22,72,16,60,41,35100,Low
1061,thrift_store,Nancy Hall,44,Family,10,30,300,24,6,37,33,62,9,71,20,31200,Low
1062,thrift_store,Michael Jackson,27,Student,4,51,204,33,5,41,21,79,8,61,19,23900,Low
1063,thrift_store,Rachel Williams,24,Single,8,33,264,24,11,52,13,77,3,61,52,41400,Low
1064,thrift_store,Sharon Johnson,39,Student,7,23,161,27,3,34,36,82,9,57,33,12400,Low
1065,thrift_store,Robert Rivera,69,Student,13,32,416,29,6,33,32,74,4,67,34,24100,Low
1066,thrift_store,Christopher Thomas,54,Senior,12,15,180,34,11,41,14,75,10,71,26,35500,Low
1067,thrift_store,Eric Hill,35,Family,10,23,230,19,3,35,43,71,5,74,52,31600,Low
1068,thrift_store,Samantha Davis,31,Senior,4,51,204,21,3,49,27,82,5,82,20,18900,Low
1069,thrift_store,Ronald Baker,69,Family,9,43,387,35,11,54,5,67,12,76,50,33400,Low
1070,thrift_store,Kevin Harris,60,Student,14,51,714,28,9,51,12,79,6,76,32,28400,Low
1071,thrift_store,Donna Allen,64,Senior,10,14,140,28,10,38,24,82,10,79,23,20500,Low
1072,thrift_store,William White,62,Single,12,40,480,25,7,45,23,67,7,67,59,42400,Low
1073,thrift_store,Ryan Green,70,Family,10,19,190,26,3,54,17,65,6,79,34,25200,Low
1074,thrift_store,Maria Wilson,72,Single,7,24,168,28,4,36,32,70,8,57,17,24200,Low
1075,thrift_store,Jason Campbell,75,Senior,5,53,265,31,9,35,25,63,9,56,26,25000,Low
1076,thrift_store,Sandra Lewis,23,Student,4,20,80,23,4,55,18,64,3,55,55,33300,Low
1077,thrift_store,Joseph Wright,55,Student,8,34,272,27,10,39,24,64,10,63,38,13800,Low
1078,thrift_store,Sarah Robinson,36,Senior,4,27,108,24,4,43,29,73,15,64,39,17800,Low
1079,thrift_store,Megan Martinez,72,Single,8,47,376,22,7,48,23,63,3,74,21,37800,Low
1080,thrift_store,Brian Carter,36,Single,9,47,423,28,9,42,21,64,13,77,39,35300,Low
1081,thrift_store,Amber Rivera,59,Single,4,32,128,25,6,33,36,77,17,63,52,41300,Low
1082,thrift_store,Dorothy Smith,73,Student,9,36,324,32,10,48,10,74,19,72,53,37400,Low
1083,thrift_store,Dorothy Robinson,44,Single,5,40,200,35,4,52,9,66,14,74,57,43400,Low
1084,thrift_store,Ronald Campbell,58,Family,9,49,441,32,6,32,30,71,17,66,24,37000,Low
1085,thrift_store,Amanda Nguyen,43,Senior,12,52,624,28,9,42,21,85,13,68,42,19600,Low
1086,thrift_store,Emily White,39,Student,4,26,104,29,10,43,18,86,13,85,36,11600,Low
1087,thrift_store,Donald Young,34,Senior,8,46,368,32,10,47,11,77,7,55,23,17800,Low
1088,thrift_store,Melissa Adams,45,Single,4,53,212,32,5,51,12,75,8,69,53,23900,Low
1089,thrift_store,Ashley Smith,55,Family,7,36,252,27,10,52,11,82,8,74,21,27400,Low
1090,thrift_store,Eric Hernandez,59,Student,7,45,315,18,4,49,29,69,10,76,29,12800,Low
1091,thrift_store,Paul Jones,66,Single,8,25,200,27,8,34,31,85,15,79,14,22700,Low
1092,thrift_store,Rebecca Garcia,25,Student,11,31,341,27,11,44,18,70,11,67,51,43800,Low
1093,thrift_store,Christopher Harris,69,Student,7,32,224,22,3,53,22,83,13,58,16,16200,Low
1094,thrift_store,Sarah Hernandez,62,Single,12,21,252,35,10,40,15,69,8,74,18,28300,Low
1095,thrift_store,Brandon Ramirez,58,Single,11,41,451,31,4,55,10,68,11,83,33,16700,Low
1096,thrift_store,James White,30,Student,4,14,56,21,8,32,39,75,8,63,47,32500,Low
1097,thrift_store,Robert Baker,71,Student,5,33,165,28,4,35,33,75,15,78,27,13000,Low
1098,thrift_store,Betty Lee,52,Student,10,23,230,33,3,39,25,86,4,63,29,18600,Low
1099,thrift_store,Nancy Torres,22,Student,12,32,384,26,10,41,23,62,7,59,18,39700,Low
1100,thrift_store,Michael Lee,24,Senior,9,17,153,35,10,39,16,65,12,69,17,31000,Low
1101,thrift_store,Joseph Lewis,53,Student,12,61,732,19,9,54,18,78,12,74,44,39500,Low
1102,thrift_store,Barbara King,74,Family,10,16,160,24,10,35,31,64,16,55,49,20900,Low
1103,thrift_store,Karen Baker,24,Student,8,19,152,34,11,38,17,70,5,80,43,24200,Low
1104,thrift_store,Anthony Wright,64,Family,6,20,120,34,11,44,11,84,2,69,25,26500,Low
1105,thrift_store,Kevin Jackson,45,Senior,7,36,252,25,10,39,26,65,16,67,36,18300,Low
1106,thrift_store,Lisa Rivera,25,Senior,10,26,260,28,3,35,34,72,16,70,41,40000,Low
1107,thrift_store,Mark Carter,20,Single,7,48,336,31,10,48,11,66,5,85,36,14600,Low
1108,thrift_store,Carol Young,18,Family,10,18,180,22,4,49,25,76,18,62,33,39000,Low
1109,thrift_store,James Walker,27,Single,7,33,231,21,9,54,16,66,11,61,16,40000,Low
1110,thrift_store,Tyler Torres,68,Student,4,40,160,27,5,35,33,69,6,60,43,15600,Low
1111,thrift_store,Nancy Johnson,40,Family,8,43,344,26,9,38,27,72,9,59,23,30500,Low
1112,thrift_store,Melissa Gomez,42,Single,7,60,420,27,9,35,29,67,8,61,18,32600,Low
1113,thrift_store,Dorothy Baker,54,Student,5,20,100,23,10,49,18,81,9,75,43,10700,Low
1114,thrift_store,Melissa Roberts,18,Student,6,67,402,24,9,45,22,71,2,59,19,44200,Low
1115,thrift_store,Donna White,69,Student,8,35,280,29,9,54,8,76,7,66,38,18800,Low
1116,thrift_store,Emily Robinson,40,Family,11,53,583,27,7,42,24,72,15,57,55,40000,Low
1117,thrift_store,Joseph Williams,44,Family,12,50,600,19,9,54,18,73,4,77,22,17200,Low
1118,thrift_store,Steven Adams,55,Student,10,16,160,23,8,42,27,68,6,63,18,10400,Low
1119,thrift_store,Kimberly Robinson,66,Senior,7,14,98,30,8,47,15,75,2,74,51,36100,Low
1120,thrift_store,Joseph Baker,50,Student,13,20,260,28,3,48,21,87,12,73,20,13500,Low
1121,thrift_store,Megan Moore,35,Senior,7,18,126,21,10,49,20,67,5,59,31,10700,Low
1122,thrift_store,Jeffrey Smith,25,Senior,7,25,175,31,10,51,8,73,11,81,20,14700,Low
1123,thrift_store,Sandra Lee,52,Single,6,41,246,33,4,50,13,67,4,58,23,23100,Low
1124,thrift_store,Kimberly Young,74,Senior,14,39,546,33,8,54,5,73,8,65,51,35000,Low
1125,thrift_store,Amber Garcia,71,Student,11,22,242,22,5,49,24,82,2,67,28,16000,Low
1126,thrift_store,Nancy Brown,62,Senior,6,44,264,22,9,54,15,65,8,84,36,14000,Low
1127,thrift_store,Susan Martin,74,Senior,7,42,294,22,3,52,23,76,3,71,17,16300,Low
1128,thrift_store,Justin Jones,26,Student,6,14,84,26,11,35,28,81,12,58,20,21600,Low
1129,thrift_store,Linda Roberts,52,Student,5,50,250,23,4,38,35,78,3,73,49,35200,Low
1130,thrift_store,Linda Roberts,28,Family,14,33,462,19,5,54,22,65,12,72,28,12900,Low
1131,thrift_store,Rachel Perez,38,Single,10,51,510,32,8,39,21,67,5,65,21,44600,Low
1132,thrift_store,Linda Williams,67,Student,5,19,95,32,6,46,16,63,8,56,32,28300,Low
1133,thrift_store,Lisa Jackson,60,Senior,8,42,336,24,9,34,33,82,5,60,28,11700,Low
1134,thrift_store,Barbara Baker,35,Student,12,20,240,23,9,40,28,84,12,67,16,15200,Low
1135,thrift_store,Dorothy Martinez,31,Student,7,26,182,33,8,46,13,84,2,75,37,11900,Low
1136,thrift_store,Michelle Hall,69,Family,4,44,176,33,5,44,18,86,13,79,24,12100,Low
1137,thrift_store,William Wilson,48,Single,11,53,583,22,5,49,24,66,13,65,24,29200,Low
1138,thrift_store,Charles Clark,36,Student,6,37,222,29,9,39,23,68,2,76,47,31700,Low
1139,thrift_store,Sharon Perez,24,Senior,8,54,432,22,7,33,38,71,17,72,20,25100,Low
1140,thrift_store,Tyler Ramirez,68,Family,7,39,273,24,8,36,32,67,14,77,40,16500,Low
1141,thrift_store,Matthew Lee,35,Student,8,34,272,34,8,53,5,63,5,58,24,24400,Low
1142,thrift_store,Mark Hernandez,26,Student,11,43,473,30,9,40,21,68,13,78,27,35400,Low
1143,thrift_store,Susan Miller,70,Single,9,23,207,27,8,52,13,64,16,71,52,43900,Low
1144,thrift_store,Deborah Moore,47,Senior,5,36,180,28,5,46,21,76,5,61,31,25900,Low
1145,thrift_store,Amber Scott,72,Family,4,52,208,34,11,46,9,71,16,62,32,40900,Low
1146,thrift_store,Thomas Hill,64,Student,12,59,708,18,5,51,26,81,3,57,49,37300,Low
